datetime,dilation_list,epochs,model_name,ds_name,num_params,nd_valid,nrmse_valid,smape_valid,mae_test,nd_test,nrmse_test,smape_test,mse_test,note,ms_dtw_test,mae_test_bm,nd_test_bm,nrmse_test_bm,smape_test_bm,mse_test_bm,n_back,time,norm,dilation_depth,sliding_window_dis,lag,n_fore,n_repeat,batch_size,callbacks,conv_filter,conv_ksize,hid_dim_fore,nheads,out_features,csv_kwargs,dynamic_feat_cat,dynamic_feat_real,file_path,pkl_path,static_feat,static_feat_dim,target
2021_03_20_22_27_47,"[1, 2, 4]",80.0,DeepTCN3,PRSA,23273.0,0.556232,0.841327,0.598444,0.049186,0.518642,0.738424,0.5832189999999999,0.004904,"TCAN, PRSA huberloss",,0.050285,0.530227,0.739081,0.608625,0.004913,48.0,0.043604314000000005,1.0,2.0,24.0,7.0,24.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'year': [1, 1, 2], 'month': [1, 1, 3], 'day': [1, 1, 5], 'hour': [1, 1, 6]}","['PM10', 'O3', 'TEMP', 'WSPM']",PRSA.csv,pkls/PRSA.pkl,,1.0,PM2.5
2021_03_21_09_09_11,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.190038,0.256765,0.202463,0.055726,0.134699,0.172777,0.171438,0.005109000000000001,"TCAN, traffic huberloss 2 0",,0.067329,0.162747,0.206872,0.19995,0.007325,24.0,0.031870855,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_09_10_12,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.126249,0.166819,0.173756,0.045901,0.110952,0.14941300000000002,0.153641,0.003821,"TCAN, traffic huberloss 4 0",,0.047205,0.114104,0.154132,0.15564,0.004065999999999999,24.0,0.039617337,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_09_55_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.150264,0.197826,0.188477,0.054347,0.131367,0.172801,0.183745,0.005111,"TCAN, traffic huberloss 6 0",,0.056705999999999986,0.13707,0.176792,0.187376,0.0053490000000000005,24.0,0.03150888,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_09_56_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.125669,0.173904,0.16225,0.048236,0.116595,0.15662,0.15842699999999998,0.004198,"TCAN, traffic huberloss 8 0",,0.048132,0.116344,0.156862,0.168851,0.004211,24.0,0.031762238,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_09_57_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.16253399999999998,0.207214,0.286061,0.04618,0.111626,0.150346,0.14786400000000002,0.003869,"TCAN, traffic huberloss 10 0",,0.046703,0.112889,0.155495,0.15370799999999998,0.004138,24.0,0.032137511,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_09_58_34,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.140398,0.190808,0.174353,0.050206,0.121358,0.159441,0.15929200000000002,0.004351,"TCAN, traffic huberloss 2 0.2",,0.050625,0.122369,0.164051,0.159677,0.004606,24.0,0.031200018,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_09_59_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.158638,0.203315,0.210132,0.042993,0.103922,0.141224,0.14143599999999998,0.003413,"TCAN, traffic huberloss 4 0.2",,0.045599,0.110222,0.150884,0.14324,0.003896,24.0,0.031652331,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_00_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.171785,0.237168,0.186695,0.051741,0.125066,0.16867,0.161841,0.004869,"TCAN, traffic huberloss 6 0.2",,0.084895,0.205208,0.263761,0.261817,0.011907,24.0,0.031546283,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_01_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.142742,0.188138,0.179999,0.04853,0.117306,0.158224,0.152662,0.004285,"TCAN, traffic huberloss 8 0.2",,0.048907,0.118218,0.161652,0.158236,0.004472,24.0,0.032409366,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_02_34,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.15975699999999998,0.20840300000000006,0.192147,0.04911,0.118708,0.160356,0.154329,0.004401,"TCAN, traffic huberloss 10 0.2",,0.051653,0.124856,0.171854,0.17147,0.005055,24.0,0.0312774,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_03_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.134235,0.178835,0.168491,0.048691000000000005,0.117694,0.155043,0.157857,0.0041140000000000005,"TCAN, traffic huberloss 2 0.4",,0.049329000000000005,0.119238,0.156403,0.160413,0.004187,24.0,0.031812393,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_04_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.113447,0.151906,0.159661,0.044346,0.107191,0.143561,0.144146,0.003527,"TCAN, traffic huberloss 4 0.4",,0.045135,0.109099,0.148327,0.149727,0.003765,24.0,0.031406922000000004,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_05_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.16914,0.218855,0.203104,0.057529,0.139058,0.189372,0.166454,0.006138,"TCAN, traffic huberloss 6 0.4",,0.066254,0.160148,0.209226,0.195592,0.007492,24.0,0.031120419,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_06_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.127197,0.168042,0.1653,0.050226,0.121405,0.160662,0.167418,0.004418,"TCAN, traffic huberloss 8 0.4",,0.051346,0.124113,0.163852,0.170071,0.004595,24.0,0.031747229,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_07_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.140463,0.18999,0.16861099999999998,0.054332000000000005,0.131331,0.174228,0.169027,0.005195,"TCAN, traffic huberloss 10 0.4",,0.05853,0.141477,0.185539,0.181566,0.0058920000000000005,24.0,0.031704731,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_08_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.15369100000000002,0.200437,0.181868,0.061175,0.147872,0.193677,0.194331,0.00642,"TCAN, traffic huberloss 2 0.6",,0.065084,0.15732000000000002,0.204887,0.200741,0.007185,24.0,0.031786222999999995,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_09_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.140029,0.184024,0.184406,0.051677,0.124913,0.166178,0.169914,0.004726,"TCAN, traffic huberloss 4 0.6",,0.052658,0.12728499999999998,0.17106,0.169459,0.005007999999999999,24.0,0.032179277,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_10_33,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.14141099999999998,0.191952,0.170067,0.050666,0.122468,0.166722,0.157539,0.004757,"TCAN, traffic huberloss 6 0.6",,0.05474,0.13231700000000002,0.175288,0.17084000000000002,0.005259000000000001,24.0,0.031101839,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_11_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.138183,0.189255,0.173692,0.051489,0.124458,0.165399,0.167715,0.004682,"TCAN, traffic huberloss 8 0.6",,0.053116,0.128391,0.168835,0.174653,0.004879,24.0,0.03127991,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_12_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.15379500000000002,0.222234,0.173624,0.05196,0.12559800000000002,0.171752,0.156818,0.0050490000000000005,"TCAN, traffic huberloss 10 0.6",,0.053318,0.12888,0.17186300000000002,0.172875,0.005055,24.0,0.031832373,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_13_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.140285,0.185579,0.178349,0.052051,0.125816,0.166094,0.17010799999999998,0.004722,"TCAN, traffic huberloss 2 0.8",,0.053367,0.128998,0.170253,0.172648,0.004961,24.0,0.031571455,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_14_32,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.13203199999999998,0.181228,0.161359,0.047714,0.115333,0.152648,0.147964,0.003988,"TCAN, traffic huberloss 4 0.8",,0.050765,0.122708,0.160583,0.175151,0.004413,24.0,0.031549845,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
2021_03_21_10_15_31,"[1, 2, 4]",80.0,DeepTCN3,traffic,14881.0,0.153021,0.199881,0.19674,0.049393,0.119392,0.162431,0.157471,0.004516,"TCAN, traffic huberloss 6 0.8",,0.049681,0.120087,0.165046,0.156972,0.004662,24.0,0.031899542,1.0,2.0,12.0,12.0,12.0,2.0,32.0,,,2.0,32.0,4.0,12.0,{},"{'month': [1, 1, 4], 'day': [1, 1, 5], 'dayofweek': [1, 1, 3], 'daysinmonth': [1, 1, 5], 'hour': [1, 1, 5], 'minute': [1, 1, 6], 'holiday': [1, 0, 2]}",,traffic_data_in_bits.csv,pkls/traffic_data_in_bits.pkl,,1.0,value
