REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,month,day,dayofweek,daysinmonth,hour,minute,holiday
TAS1,2016-02-22 03:00:00,881.91,175.97,TRADE,2,22,0,29,3,0,0
TAS1,2016-02-22 03:30:00,947.1,180.1,TRADE,2,22,0,29,3,30,0
TAS1,2016-02-22 04:00:00,942.45,180.1,TRADE,2,22,0,29,4,0,0
TAS1,2016-02-22 04:30:00,959.99,180.1,TRADE,2,22,0,29,4,30,0
TAS1,2016-02-22 05:00:00,975.26,180.1,TRADE,2,22,0,29,5,0,0
TAS1,2016-02-22 05:30:00,1031.88,185.73,TRADE,2,22,0,29,5,30,0
TAS1,2016-02-22 06:00:00,1083.75,185.73,TRADE,2,22,0,29,6,0,0
TAS1,2016-02-22 06:30:00,1126.22,215.1,TRADE,2,22,0,29,6,30,0
TAS1,2016-02-22 07:00:00,1157.17,215.1,TRADE,2,22,0,29,7,0,0
TAS1,2016-02-22 07:30:00,1154.84,215.1,TRADE,2,22,0,29,7,30,0
TAS1,2016-02-22 08:00:00,1127.82,450.06,TRADE,2,22,0,29,8,0,0
TAS1,2016-02-22 08:30:00,1139.1,365.92,TRADE,2,22,0,29,8,30,0
TAS1,2016-02-22 09:00:00,1138.3,270.25,TRADE,2,22,0,29,9,0,0
TAS1,2016-02-22 09:30:00,1111.82,180.1,TRADE,2,22,0,29,9,30,0
TAS1,2016-02-22 10:00:00,1113.33,180.44,TRADE,2,22,0,29,10,0,0
TAS1,2016-02-22 10:30:00,1114.87,225.11,TRADE,2,22,0,29,10,30,0
TAS1,2016-02-22 11:00:00,1094.68,182.26,TRADE,2,22,0,29,11,0,0
TAS1,2016-02-22 11:30:00,1079.31,180.11,TRADE,2,22,0,29,11,30,0
TAS1,2016-02-22 12:00:00,1078.86,180.12,TRADE,2,22,0,29,12,0,0
TAS1,2016-02-22 12:30:00,1074.44,180.11,TRADE,2,22,0,29,12,30,0
TAS1,2016-02-22 13:00:00,1063.85,187.71,TRADE,2,22,0,29,13,0,0
TAS1,2016-02-22 13:30:00,1074.61,189.36,TRADE,2,22,0,29,13,30,0
TAS1,2016-02-22 14:00:00,1080.48,189.36,TRADE,2,22,0,29,14,0,0
TAS1,2016-02-22 14:30:00,1081.24,189.2,TRADE,2,22,0,29,14,30,0
TAS1,2016-02-22 15:00:00,1041.45,176.95,TRADE,2,22,0,29,15,0,0
TAS1,2016-02-22 15:30:00,1041.09,176.03,TRADE,2,22,0,29,15,30,0
TAS1,2016-02-22 16:00:00,1059.25,178.94,TRADE,2,22,0,29,16,0,0
TAS1,2016-02-22 16:30:00,1076.81,180.1,TRADE,2,22,0,29,16,30,0
TAS1,2016-02-22 17:00:00,1083.09,180.1,TRADE,2,22,0,29,17,0,0
TAS1,2016-02-22 17:30:00,1061.28,211.97,TRADE,2,22,0,29,17,30,0
TAS1,2016-02-22 18:00:00,1073.91,215.1,TRADE,2,22,0,29,18,0,0
TAS1,2016-02-22 18:30:00,1055.11,181.79,TRADE,2,22,0,29,18,30,0
TAS1,2016-02-22 19:00:00,1055.38,180.1,TRADE,2,22,0,29,19,0,0
TAS1,2016-02-22 19:30:00,1077.4,180.11,TRADE,2,22,0,29,19,30,0
TAS1,2016-02-22 20:00:00,1108.23,189.2,TRADE,2,22,0,29,20,0,0
TAS1,2016-02-22 20:30:00,1101.85,185.9,TRADE,2,22,0,29,20,30,0
TAS1,2016-02-22 21:00:00,1073.66,180.1,TRADE,2,22,0,29,21,0,0
TAS1,2016-02-22 21:30:00,1055.49,180.1,TRADE,2,22,0,29,21,30,0
TAS1,2016-02-22 22:00:00,1051.88,180.27,TRADE,2,22,0,29,22,0,0
TAS1,2016-02-22 22:30:00,1024.02,180.11,TRADE,2,22,0,29,22,30,0
TAS1,2016-02-22 23:00:00,995.36,180.1,TRADE,2,22,0,29,23,0,0
TAS1,2016-02-22 23:30:00,982.38,180.1,TRADE,2,22,0,29,23,30,0
TAS1,2016-02-23 00:00:00,968.95,180.1,TRADE,2,23,1,29,0,0,0
TAS1,2016-02-23 00:30:00,962.13,180.1,TRADE,2,23,1,29,0,30,0
TAS1,2016-02-23 01:00:00,954.22,180.1,TRADE,2,23,1,29,1,0,0
TAS1,2016-02-23 01:30:00,939.26,179.4,TRADE,2,23,1,29,1,30,0
TAS1,2016-02-23 02:00:00,941.09,180.1,TRADE,2,23,1,29,2,0,0
TAS1,2016-02-23 02:30:00,937.58,180.1,TRADE,2,23,1,29,2,30,0
TAS1,2016-02-23 03:00:00,938.24,180.1,TRADE,2,23,1,29,3,0,0
TAS1,2016-02-23 03:30:00,933.1,180.1,TRADE,2,23,1,29,3,30,0
TAS1,2016-02-23 04:00:00,925.93,180.09,TRADE,2,23,1,29,4,0,0
TAS1,2016-02-23 04:30:00,922.55,180.1,TRADE,2,23,1,29,4,30,0
TAS1,2016-02-23 05:00:00,931.68,180.1,TRADE,2,23,1,29,5,0,0
TAS1,2016-02-23 05:30:00,980.95,180.1,TRADE,2,23,1,29,5,30,0
TAS1,2016-02-23 06:00:00,1011.57,180.1,TRADE,2,23,1,29,6,0,0
TAS1,2016-02-23 06:30:00,1071.76,226.19,TRADE,2,23,1,29,6,30,0
TAS1,2016-02-23 07:00:00,1120.57,215.61,TRADE,2,23,1,29,7,0,0
TAS1,2016-02-23 07:30:00,1101.01,215.1,TRADE,2,23,1,29,7,30,0
TAS1,2016-02-23 08:00:00,1058.49,195.12,TRADE,2,23,1,29,8,0,0
TAS1,2016-02-23 08:30:00,1021.9,175.14,TRADE,2,23,1,29,8,30,0
TAS1,2016-02-23 09:00:00,982.98,146.07,TRADE,2,23,1,29,9,0,0
TAS1,2016-02-23 09:30:00,960.37,172.02,TRADE,2,23,1,29,9,30,0
TAS1,2016-02-23 10:00:00,974.9,204.52,TRADE,2,23,1,29,10,0,0
TAS1,2016-02-23 10:30:00,981.82,173.85,TRADE,2,23,1,29,10,30,0
TAS1,2016-02-23 11:00:00,980.18,235.54,TRADE,2,23,1,29,11,0,0
TAS1,2016-02-23 11:30:00,981.66,218.8,TRADE,2,23,1,29,11,30,0
TAS1,2016-02-23 12:00:00,978.01,175.16,TRADE,2,23,1,29,12,0,0
TAS1,2016-02-23 12:30:00,984.82,175.16,TRADE,2,23,1,29,12,30,0
TAS1,2016-02-23 13:00:00,1013.48,196.73,TRADE,2,23,1,29,13,0,0
TAS1,2016-02-23 13:30:00,1066.2,223.4,TRADE,2,23,1,29,13,30,0
TAS1,2016-02-23 14:00:00,1095.93,180.1,TRADE,2,23,1,29,14,0,0
TAS1,2016-02-23 14:30:00,1123.57,180.11,TRADE,2,23,1,29,14,30,0
TAS1,2016-02-23 15:00:00,1133.0,180.12,TRADE,2,23,1,29,15,0,0
TAS1,2016-02-23 15:30:00,1141.78,181.77,TRADE,2,23,1,29,15,30,0
TAS1,2016-02-23 16:00:00,1158.55,180.1,TRADE,2,23,1,29,16,0,0
TAS1,2016-02-23 16:30:00,1165.27,196.75,TRADE,2,23,1,29,16,30,0
TAS1,2016-02-23 17:00:00,1181.45,190.12,TRADE,2,23,1,29,17,0,0
TAS1,2016-02-23 17:30:00,1199.44,205.11,TRADE,2,23,1,29,17,30,0
TAS1,2016-02-23 18:00:00,1172.19,183.46,TRADE,2,23,1,29,18,0,0
TAS1,2016-02-23 18:30:00,1146.12,215.1,TRADE,2,23,1,29,18,30,0
TAS1,2016-02-23 19:00:00,1155.98,215.1,TRADE,2,23,1,29,19,0,0
TAS1,2016-02-23 19:30:00,1141.17,205.11,TRADE,2,23,1,29,19,30,0
TAS1,2016-02-23 20:00:00,1116.47,190.12,TRADE,2,23,1,29,20,0,0
TAS1,2016-02-23 20:30:00,1098.35,185.12,TRADE,2,23,1,29,20,30,0
TAS1,2016-02-23 21:00:00,1071.01,179.42,TRADE,2,23,1,29,21,0,0
TAS1,2016-02-23 21:30:00,1032.6,180.1,TRADE,2,23,1,29,21,30,0
TAS1,2016-02-23 22:00:00,1010.41,177.77,TRADE,2,23,1,29,22,0,0
TAS1,2016-02-23 22:30:00,974.18,179.04,TRADE,2,23,1,29,22,30,0
TAS1,2016-02-23 23:00:00,960.44,177.45,TRADE,2,23,1,29,23,0,0
TAS1,2016-02-23 23:30:00,953.72,176.46,TRADE,2,23,1,29,23,30,0
TAS1,2016-02-24 00:00:00,948.73,175.16,TRADE,2,24,2,29,0,0,0
TAS1,2016-02-24 00:30:00,938.98,175.16,TRADE,2,24,2,29,0,30,0
TAS1,2016-02-24 01:00:00,918.48,174.62,TRADE,2,24,2,29,1,0,0
TAS1,2016-02-24 01:30:00,913.47,174.81,TRADE,2,24,2,29,1,30,0
TAS1,2016-02-24 02:00:00,906.66,174.35,TRADE,2,24,2,29,2,0,0
TAS1,2016-02-24 02:30:00,910.2,174.69,TRADE,2,24,2,29,2,30,0
TAS1,2016-02-24 03:00:00,916.87,174.96,TRADE,2,24,2,29,3,0,0
TAS1,2016-02-24 03:30:00,927.65,175.06,TRADE,2,24,2,29,3,30,0
TAS1,2016-02-24 04:00:00,936.84,175.09,TRADE,2,24,2,29,4,0,0
TAS1,2016-02-24 04:30:00,956.89,175.16,TRADE,2,24,2,29,4,30,0
TAS1,2016-02-24 05:00:00,974.92,175.16,TRADE,2,24,2,29,5,0,0
TAS1,2016-02-24 05:30:00,1021.5,175.16,TRADE,2,24,2,29,5,30,0
TAS1,2016-02-24 06:00:00,1061.61,175.16,TRADE,2,24,2,29,6,0,0
TAS1,2016-02-24 06:30:00,1112.72,177.05,TRADE,2,24,2,29,6,30,0
TAS1,2016-02-24 07:00:00,1169.48,180.28,TRADE,2,24,2,29,7,0,0
TAS1,2016-02-24 07:30:00,1163.66,196.08,TRADE,2,24,2,29,7,30,0
TAS1,2016-02-24 08:00:00,1173.85,251.06,TRADE,2,24,2,29,8,0,0
TAS1,2016-02-24 08:30:00,1139.32,179.42,TRADE,2,24,2,29,8,30,0
TAS1,2016-02-24 09:00:00,1118.38,180.27,TRADE,2,24,2,29,9,0,0
TAS1,2016-02-24 09:30:00,1112.06,180.1,TRADE,2,24,2,29,9,30,0
TAS1,2016-02-24 10:00:00,1096.48,180.1,TRADE,2,24,2,29,10,0,0
TAS1,2016-02-24 10:30:00,1108.46,180.1,TRADE,2,24,2,29,10,30,0
TAS1,2016-02-24 11:00:00,1104.38,180.1,TRADE,2,24,2,29,11,0,0
TAS1,2016-02-24 11:30:00,1078.33,180.1,TRADE,2,24,2,29,11,30,0
TAS1,2016-02-24 12:00:00,1080.95,194.26,TRADE,2,24,2,29,12,0,0
TAS1,2016-02-24 12:30:00,1124.45,265.01,TRADE,2,24,2,29,12,30,0
TAS1,2016-02-24 13:00:00,1119.68,180.1,TRADE,2,24,2,29,13,0,0
TAS1,2016-02-24 13:30:00,1116.16,180.1,TRADE,2,24,2,29,13,30,0
TAS1,2016-02-24 14:00:00,1094.9,222.55,TRADE,2,24,2,29,14,0,0
TAS1,2016-02-24 14:30:00,1110.06,222.61,TRADE,2,24,2,29,14,30,0
TAS1,2016-02-24 15:00:00,1142.05,212.58,TRADE,2,24,2,29,15,0,0
TAS1,2016-02-24 15:30:00,1142.93,185.06,TRADE,2,24,2,29,15,30,0
TAS1,2016-02-24 16:00:00,1161.95,185.49,TRADE,2,24,2,29,16,0,0
TAS1,2016-02-24 16:30:00,1177.06,216.89,TRADE,2,24,2,29,16,30,0
TAS1,2016-02-24 17:00:00,1189.57,195.64,TRADE,2,24,2,29,17,0,0
TAS1,2016-02-24 17:30:00,1192.65,215.1,TRADE,2,24,2,29,17,30,0
TAS1,2016-02-24 18:00:00,1173.89,195.64,TRADE,2,24,2,29,18,0,0
TAS1,2016-02-24 18:30:00,1168.38,185.49,TRADE,2,24,2,29,18,30,0
TAS1,2016-02-24 19:00:00,1170.07,205.23,TRADE,2,24,2,29,19,0,0
TAS1,2016-02-24 19:30:00,1151.47,185.2,TRADE,2,24,2,29,19,30,0
TAS1,2016-02-24 20:00:00,1138.17,190.63,TRADE,2,24,2,29,20,0,0
TAS1,2016-02-24 20:30:00,1109.29,185.77,TRADE,2,24,2,29,20,30,0
TAS1,2016-02-24 21:00:00,1084.67,185.49,TRADE,2,24,2,29,21,0,0
TAS1,2016-02-24 21:30:00,1049.12,185.2,TRADE,2,24,2,29,21,30,0
TAS1,2016-02-24 22:00:00,1011.3,177.77,TRADE,2,24,2,29,22,0,0
TAS1,2016-02-24 22:30:00,986.43,175.3,TRADE,2,24,2,29,22,30,0
TAS1,2016-02-24 23:00:00,966.64,175.59,TRADE,2,24,2,29,23,0,0
TAS1,2016-02-24 23:30:00,962.82,180.1,TRADE,2,24,2,29,23,30,0
TAS1,2016-02-25 00:00:00,956.43,180.1,TRADE,2,25,3,29,0,0,0
TAS1,2016-02-25 00:30:00,942.2,179.92,TRADE,2,25,3,29,0,30,0
TAS1,2016-02-25 01:00:00,937.55,179.75,TRADE,2,25,3,29,1,0,0
TAS1,2016-02-25 01:30:00,945.1,180.09,TRADE,2,25,3,29,1,30,0
TAS1,2016-02-25 02:00:00,947.52,180.08,TRADE,2,25,3,29,2,0,0
TAS1,2016-02-25 02:30:00,948.88,179.93,TRADE,2,25,3,29,2,30,0
TAS1,2016-02-25 03:00:00,949.87,180.09,TRADE,2,25,3,29,3,0,0
TAS1,2016-02-25 03:30:00,950.51,180.09,TRADE,2,25,3,29,3,30,0
TAS1,2016-02-25 04:00:00,957.6,180.1,TRADE,2,25,3,29,4,0,0
TAS1,2016-02-25 04:30:00,958.94,195.26,TRADE,2,25,3,29,4,30,0
TAS1,2016-02-25 05:00:00,995.2,215.27,TRADE,2,25,3,29,5,0,0
TAS1,2016-02-25 05:30:00,1048.01,215.03,TRADE,2,25,3,29,5,30,0
TAS1,2016-02-25 06:00:00,1113.03,215.04,TRADE,2,25,3,29,6,0,0
TAS1,2016-02-25 06:30:00,1165.81,215.33,TRADE,2,25,3,29,6,30,0
TAS1,2016-02-25 07:00:00,1189.65,215.2,TRADE,2,25,3,29,7,0,0
TAS1,2016-02-25 07:30:00,1189.9,215.34,TRADE,2,25,3,29,7,30,0
TAS1,2016-02-25 08:00:00,1144.39,215.03,TRADE,2,25,3,29,8,0,0
TAS1,2016-02-25 08:30:00,1125.35,223.36,TRADE,2,25,3,29,8,30,0
TAS1,2016-02-25 09:00:00,1101.88,223.76,TRADE,2,25,3,29,9,0,0
TAS1,2016-02-25 09:30:00,1104.7,224.0,TRADE,2,25,3,29,9,30,0
TAS1,2016-02-25 10:00:00,1091.08,215.77,TRADE,2,25,3,29,10,0,0
TAS1,2016-02-25 10:30:00,1066.68,215.02,TRADE,2,25,3,29,10,30,0
TAS1,2016-02-25 11:00:00,1094.49,210.43,TRADE,2,25,3,29,11,0,0
TAS1,2016-02-25 11:30:00,1055.65,215.02,TRADE,2,25,3,29,11,30,0
TAS1,2016-02-25 12:00:00,1052.87,215.02,TRADE,2,25,3,29,12,0,0
TAS1,2016-02-25 12:30:00,1067.97,213.49,TRADE,2,25,3,29,12,30,0
TAS1,2016-02-25 13:00:00,1034.87,211.72,TRADE,2,25,3,29,13,0,0
TAS1,2016-02-25 13:30:00,1021.57,242.27,TRADE,2,25,3,29,13,30,0
TAS1,2016-02-25 14:00:00,1013.51,218.52,TRADE,2,25,3,29,14,0,0
TAS1,2016-02-25 14:30:00,998.41,195.27,TRADE,2,25,3,29,14,30,0
TAS1,2016-02-25 15:00:00,974.62,195.26,TRADE,2,25,3,29,15,0,0
TAS1,2016-02-25 15:30:00,961.05,179.97,TRADE,2,25,3,29,15,30,0
TAS1,2016-02-25 16:00:00,974.8,177.99,TRADE,2,25,3,29,16,0,0
TAS1,2016-02-25 16:30:00,984.09,178.73,TRADE,2,25,3,29,16,30,0
TAS1,2016-02-25 17:00:00,989.4,178.47,TRADE,2,25,3,29,17,0,0
TAS1,2016-02-25 17:30:00,1016.57,180.14,TRADE,2,25,3,29,17,30,0
TAS1,2016-02-25 18:00:00,1010.39,180.13,TRADE,2,25,3,29,18,0,0
TAS1,2016-02-25 18:30:00,989.65,178.98,TRADE,2,25,3,29,18,30,0
TAS1,2016-02-25 19:00:00,991.93,178.73,TRADE,2,25,3,29,19,0,0
TAS1,2016-02-25 19:30:00,1005.39,176.5,TRADE,2,25,3,29,19,30,0
TAS1,2016-02-25 20:00:00,1016.22,179.66,TRADE,2,25,3,29,20,0,0
TAS1,2016-02-25 20:30:00,993.96,178.08,TRADE,2,25,3,29,20,30,0
TAS1,2016-02-25 21:00:00,970.53,175.2,TRADE,2,25,3,29,21,0,0
TAS1,2016-02-25 21:30:00,937.24,175.2,TRADE,2,25,3,29,21,30,0
TAS1,2016-02-25 22:00:00,911.85,175.2,TRADE,2,25,3,29,22,0,0
TAS1,2016-02-25 22:30:00,890.14,175.17,TRADE,2,25,3,29,22,30,0
TAS1,2016-02-25 23:00:00,874.28,175.17,TRADE,2,25,3,29,23,0,0
TAS1,2016-02-25 23:30:00,860.13,175.2,TRADE,2,25,3,29,23,30,0
TAS1,2016-02-26 00:00:00,853.59,178.6,TRADE,2,26,4,29,0,0,0
TAS1,2016-02-26 00:30:00,840.37,177.07,TRADE,2,26,4,29,0,30,0
TAS1,2016-02-26 01:00:00,841.93,177.57,TRADE,2,26,4,29,1,0,0
TAS1,2016-02-26 01:30:00,835.19,175.2,TRADE,2,26,4,29,1,30,0
TAS1,2016-02-26 02:00:00,831.58,175.1,TRADE,2,26,4,29,2,0,0
TAS1,2016-02-26 02:30:00,842.64,175.1,TRADE,2,26,4,29,2,30,0
TAS1,2016-02-26 03:00:00,837.84,175.0,TRADE,2,26,4,29,3,0,0
TAS1,2016-02-26 03:30:00,842.65,175.1,TRADE,2,26,4,29,3,30,0
TAS1,2016-02-26 04:00:00,847.28,175.0,TRADE,2,26,4,29,4,0,0
TAS1,2016-02-26 04:30:00,871.86,235.13,TRADE,2,26,4,29,4,30,0
TAS1,2016-02-26 05:00:00,897.22,235.07,TRADE,2,26,4,29,5,0,0
TAS1,2016-02-26 05:30:00,967.2,235.2,TRADE,2,26,4,29,5,30,0
TAS1,2016-02-26 06:00:00,998.14,235.6,TRADE,2,26,4,29,6,0,0
TAS1,2016-02-26 06:30:00,1096.41,239.97,TRADE,2,26,4,29,6,30,0
TAS1,2016-02-26 07:00:00,1096.44,240.14,TRADE,2,26,4,29,7,0,0
TAS1,2016-02-26 07:30:00,1075.24,239.96,TRADE,2,26,4,29,7,30,0
TAS1,2016-02-26 08:00:00,1031.46,236.05,TRADE,2,26,4,29,8,0,0
TAS1,2016-02-26 08:30:00,1033.08,238.24,TRADE,2,26,4,29,8,30,0
TAS1,2016-02-26 09:00:00,996.57,235.2,TRADE,2,26,4,29,9,0,0
TAS1,2016-02-26 09:30:00,990.76,235.2,TRADE,2,26,4,29,9,30,0
TAS1,2016-02-26 10:00:00,975.62,235.2,TRADE,2,26,4,29,10,0,0
TAS1,2016-02-26 10:30:00,971.92,235.2,TRADE,2,26,4,29,10,30,0
TAS1,2016-02-26 11:00:00,952.17,235.2,TRADE,2,26,4,29,11,0,0
TAS1,2016-02-26 11:30:00,953.37,235.2,TRADE,2,26,4,29,11,30,0
TAS1,2016-02-26 12:00:00,971.6,235.2,TRADE,2,26,4,29,12,0,0
TAS1,2016-02-26 12:30:00,988.92,235.2,TRADE,2,26,4,29,12,30,0
TAS1,2016-02-26 13:00:00,1014.96,237.07,TRADE,2,26,4,29,13,0,0
TAS1,2016-02-26 13:30:00,979.66,235.2,TRADE,2,26,4,29,13,30,0
TAS1,2016-02-26 14:00:00,967.99,235.2,TRADE,2,26,4,29,14,0,0
TAS1,2016-02-26 14:30:00,973.78,235.2,TRADE,2,26,4,29,14,30,0
TAS1,2016-02-26 15:00:00,960.54,235.2,TRADE,2,26,4,29,15,0,0
TAS1,2016-02-26 15:30:00,969.81,235.2,TRADE,2,26,4,29,15,30,0
TAS1,2016-02-26 16:00:00,974.35,235.2,TRADE,2,26,4,29,16,0,0
TAS1,2016-02-26 16:30:00,984.59,235.2,TRADE,2,26,4,29,16,30,0
TAS1,2016-02-26 17:00:00,1012.75,235.2,TRADE,2,26,4,29,17,0,0
TAS1,2016-02-26 17:30:00,1018.69,235.2,TRADE,2,26,4,29,17,30,0
TAS1,2016-02-26 18:00:00,1006.34,235.2,TRADE,2,26,4,29,18,0,0
TAS1,2016-02-26 18:30:00,998.3,235.64,TRADE,2,26,4,29,18,30,0
TAS1,2016-02-26 19:00:00,995.37,235.2,TRADE,2,26,4,29,19,0,0
TAS1,2016-02-26 19:30:00,1004.31,235.94,TRADE,2,26,4,29,19,30,0
TAS1,2016-02-26 20:00:00,1016.54,238.05,TRADE,2,26,4,29,20,0,0
TAS1,2016-02-26 20:30:00,1015.9,238.49,TRADE,2,26,4,29,20,30,0
TAS1,2016-02-26 21:00:00,991.7,235.64,TRADE,2,26,4,29,21,0,0
TAS1,2016-02-26 21:30:00,973.28,235.2,TRADE,2,26,4,29,21,30,0
TAS1,2016-02-26 22:00:00,943.35,235.2,TRADE,2,26,4,29,22,0,0
TAS1,2016-02-26 22:30:00,931.08,235.2,TRADE,2,26,4,29,22,30,0
TAS1,2016-02-26 23:00:00,909.89,235.1,TRADE,2,26,4,29,23,0,0
TAS1,2016-02-26 23:30:00,895.27,234.84,TRADE,2,26,4,29,23,30,0
TAS1,2016-02-27 00:00:00,903.2,237.03,TRADE,2,27,5,29,0,0,0
TAS1,2016-02-27 00:30:00,912.03,239.38,TRADE,2,27,5,29,0,30,0
TAS1,2016-02-27 01:00:00,871.62,230.11,TRADE,2,27,5,29,1,0,0
TAS1,2016-02-27 01:30:00,894.73,236.61,TRADE,2,27,5,29,1,30,0
TAS1,2016-02-27 02:00:00,885.62,232.77,TRADE,2,27,5,29,2,0,0
TAS1,2016-02-27 02:30:00,891.67,235.82,TRADE,2,27,5,29,2,30,0
TAS1,2016-02-27 03:00:00,889.22,235.0,TRADE,2,27,5,29,3,0,0
TAS1,2016-02-27 03:30:00,902.46,238.46,TRADE,2,27,5,29,3,30,0
TAS1,2016-02-27 04:00:00,907.04,238.7,TRADE,2,27,5,29,4,0,0
TAS1,2016-02-27 04:30:00,914.77,239.31,TRADE,2,27,5,29,4,30,0
TAS1,2016-02-27 05:00:00,923.02,235.87,TRADE,2,27,5,29,5,0,0
TAS1,2016-02-27 05:30:00,949.52,235.22,TRADE,2,27,5,29,5,30,0
TAS1,2016-02-27 06:00:00,962.76,235.22,TRADE,2,27,5,29,6,0,0
TAS1,2016-02-27 06:30:00,988.39,235.79,TRADE,2,27,5,29,6,30,0
TAS1,2016-02-27 07:00:00,1026.34,237.11,TRADE,2,27,5,29,7,0,0
TAS1,2016-02-27 07:30:00,1008.4,235.22,TRADE,2,27,5,29,7,30,0
TAS1,2016-02-27 08:00:00,1002.88,235.22,TRADE,2,27,5,29,8,0,0
TAS1,2016-02-27 08:30:00,1027.28,235.22,TRADE,2,27,5,29,8,30,0
TAS1,2016-02-27 09:00:00,1028.46,235.22,TRADE,2,27,5,29,9,0,0
TAS1,2016-02-27 09:30:00,1027.52,235.46,TRADE,2,27,5,29,9,30,0
TAS1,2016-02-27 10:00:00,1018.33,235.22,TRADE,2,27,5,29,10,0,0
TAS1,2016-02-27 10:30:00,1001.75,235.22,TRADE,2,27,5,29,10,30,0
TAS1,2016-02-27 11:00:00,991.57,235.22,TRADE,2,27,5,29,11,0,0
TAS1,2016-02-27 11:30:00,983.52,235.22,TRADE,2,27,5,29,11,30,0
TAS1,2016-02-27 12:00:00,979.43,235.22,TRADE,2,27,5,29,12,0,0
TAS1,2016-02-27 12:30:00,970.65,235.22,TRADE,2,27,5,29,12,30,0
TAS1,2016-02-27 13:00:00,963.44,235.22,TRADE,2,27,5,29,13,0,0
TAS1,2016-02-27 13:30:00,961.46,235.22,TRADE,2,27,5,29,13,30,0
TAS1,2016-02-27 14:00:00,958.95,235.22,TRADE,2,27,5,29,14,0,0
TAS1,2016-02-27 14:30:00,966.93,235.22,TRADE,2,27,5,29,14,30,0
TAS1,2016-02-27 15:00:00,944.36,235.22,TRADE,2,27,5,29,15,0,0
TAS1,2016-02-27 15:30:00,944.13,235.22,TRADE,2,27,5,29,15,30,0
TAS1,2016-02-27 16:00:00,969.22,235.22,TRADE,2,27,5,29,16,0,0
TAS1,2016-02-27 16:30:00,979.36,235.22,TRADE,2,27,5,29,16,30,0
TAS1,2016-02-27 17:00:00,1022.49,239.16,TRADE,2,27,5,29,17,0,0
TAS1,2016-02-27 17:30:00,1022.5,239.99,TRADE,2,27,5,29,17,30,0
TAS1,2016-02-27 18:00:00,1021.25,239.81,TRADE,2,27,5,29,18,0,0
TAS1,2016-02-27 18:30:00,998.43,236.32,TRADE,2,27,5,29,18,30,0
TAS1,2016-02-27 19:00:00,1000.56,235.5,TRADE,2,27,5,29,19,0,0
TAS1,2016-02-27 19:30:00,956.76,235.22,TRADE,2,27,5,29,19,30,0
TAS1,2016-02-27 20:00:00,936.05,235.22,TRADE,2,27,5,29,20,0,0
TAS1,2016-02-27 20:30:00,928.45,235.22,TRADE,2,27,5,29,20,30,0
TAS1,2016-02-27 21:00:00,935.13,235.22,TRADE,2,27,5,29,21,0,0
TAS1,2016-02-27 21:30:00,957.11,235.5,TRADE,2,27,5,29,21,30,0
TAS1,2016-02-27 22:00:00,928.42,235.22,TRADE,2,27,5,29,22,0,0
TAS1,2016-02-27 22:30:00,907.74,235.22,TRADE,2,27,5,29,22,30,0
TAS1,2016-02-27 23:00:00,887.92,235.22,TRADE,2,27,5,29,23,0,0
TAS1,2016-02-27 23:30:00,901.05,235.22,TRADE,2,27,5,29,23,30,0
TAS1,2016-02-28 00:00:00,891.52,235.22,TRADE,2,28,6,29,0,0,0
TAS1,2016-02-28 00:30:00,878.34,235.77,TRADE,2,28,6,29,0,30,0
TAS1,2016-02-28 01:00:00,870.65,182.67,TRADE,2,28,6,29,1,0,0
TAS1,2016-02-28 01:30:00,885.32,236.76,TRADE,2,28,6,29,1,30,0
TAS1,2016-02-28 02:00:00,880.64,233.6,TRADE,2,28,6,29,2,0,0
TAS1,2016-02-28 02:30:00,844.25,149.78,TRADE,2,28,6,29,2,30,0
TAS1,2016-02-28 03:00:00,861.69,224.39,TRADE,2,28,6,29,3,0,0
TAS1,2016-02-28 03:30:00,876.58,225.24,TRADE,2,28,6,29,3,30,0
TAS1,2016-02-28 04:00:00,850.84,135.43,TRADE,2,28,6,29,4,0,0
TAS1,2016-02-28 04:30:00,850.97,86.96,TRADE,2,28,6,29,4,30,0
TAS1,2016-02-28 05:00:00,857.77,124.1,TRADE,2,28,6,29,5,0,0
TAS1,2016-02-28 05:30:00,869.7,158.21,TRADE,2,28,6,29,5,30,0
TAS1,2016-02-28 06:00:00,875.11,225.25,TRADE,2,28,6,29,6,0,0
TAS1,2016-02-28 06:30:00,905.3,233.54,TRADE,2,28,6,29,6,30,0
TAS1,2016-02-28 07:00:00,941.82,238.65,TRADE,2,28,6,29,7,0,0
TAS1,2016-02-28 07:30:00,979.59,238.5,TRADE,2,28,6,29,7,30,0
TAS1,2016-02-28 08:00:00,998.16,235.2,TRADE,2,28,6,29,8,0,0
TAS1,2016-02-28 08:30:00,984.21,235.2,TRADE,2,28,6,29,8,30,0
TAS1,2016-02-28 09:00:00,992.34,235.2,TRADE,2,28,6,29,9,0,0
TAS1,2016-02-28 09:30:00,993.91,235.2,TRADE,2,28,6,29,9,30,0
TAS1,2016-02-28 10:00:00,1005.89,236.68,TRADE,2,28,6,29,10,0,0
TAS1,2016-02-28 10:30:00,1011.28,238.61,TRADE,2,28,6,29,10,30,0
TAS1,2016-02-28 11:00:00,999.91,235.2,TRADE,2,28,6,29,11,0,0
TAS1,2016-02-28 11:30:00,988.34,235.2,TRADE,2,28,6,29,11,30,0
